State Id,Program Title,ServiceCode,ServiceTitle,ActualStartDate,ActualEndDate,CompletionStatus,ServiceProviderName,CourseName,CredentialType 1,CredentialDate 1,CredentialType 2,CredentialDate 2,ExitReason,ExitDate,Q0 -Wages at Exit,EmploymentStartDate,EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,PlacementHourWage,MedicalBenefits,OtherBenefits,TrainRelatedEmp,NonTraditionalEmp,NAICSCode,QTR1A Exit,QTR2A Exit,QTR3A Exit,Year,OfficeName,JobOrderNo.,Q0 -Wages at Exit 
477307,DC Infrastructure Academy,226,Reading and/or Math Testing,6/25/2018,6/25/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/15/2019,0.0,7/15/2019,Darcars Chrysler Jeep Dodge,Suitland,MD,Auto Tech,40,13,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
434475,DC Infrastructure Academy,313,Enrolled In State And Local Training,6/18/2018,6/19/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,1/18/2019,0.0,1/18/2019,COLONIAL PARKING INC.,0,0,Porter,40,12.94,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
434475,DC Infrastructure Academy,101,Orientation,6/14/2018,6/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,1/18/2019,0.0,1/18/2019,COLONIAL PARKING INC.,0,0,Porter,40,12.94,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
408843,DC Infrastructure Academy,101,Orientation,6/15/2018,6/15/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/17/2018,0.0,10/17/2018,SUPERVALU Retail East,Lanham,MD,"Clerk, Cashier",40,11.5,1,1,9,0,561110,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,313,Enrolled In State And Local Training,6/18/2018,9/26/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,101,Orientation,6/14/2018,6/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,102,Initial Assessment,6/14/2018,6/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,138,Career Counseling,6/14/2018,6/14/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,237,Submission of Local Training Package,6/15/2018,7/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/23/2018,9/26/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
477309,DC Infrastructure Academy,608,1K Opportunities,7/23/2018,9/26/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,2/3/2020,0.0,9/15/2018,Innovative Delivery Logistics,New York,NY,Associate,40,15.25,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
114677,DC Infrastructure Academy,101,Orientation,6/18/2018,6/18/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,15,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
114677,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,15,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
114677,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,15,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
114677,DC Infrastructure Academy,237,Submission of Local Training Package,7/5/2018,7/5/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/25/2019,0.0,9/25/2019,The Calpro Group Inc,Washington,DC,Event Staff,40,15,0,0,9,0,541611,0,0,0,2018,0,0.0,0.0
471543,DC Infrastructure Academy,101,Orientation,6/19/2018,6/19/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,4/1/2019,Trash Away,Lorton,VA,Materials Hauler,40,21,0,0,9,0,562119,0,0,0,2018,0,0.0,0.0
471543,DC Infrastructure Academy,102,Initial Assessment,6/19/2018,6/19/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,4/1/2019,Trash Away,Lorton,VA,Materials Hauler,40,21,0,0,9,0,562119,0,0,0,2018,0,0.0,0.0
471543,DC Infrastructure Academy,138,Career Counseling,6/19/2018,6/19/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,4/1/2019,Trash Away,Lorton,VA,Materials Hauler,40,21,0,0,9,0,562119,0,0,0,2018,0,0.0,0.0
471543,DC Infrastructure Academy,237,Submission of Local Training Package,6/20/2018,7/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,4/1/2019,Trash Away,Lorton,VA,Materials Hauler,40,21,0,0,9,0,562119,0,0,0,2018,0,0.0,0.0
471543,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/23/2018,10/26/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),0,0,0,0,Successful Completion Employed,10/9/2019,0.0,4/1/2019,Trash Away,Lorton,VA,Materials Hauler,40,21,0,0,9,0,562119,0,0,0,2018,0,0.0,0.0
471543,DC Infrastructure Academy,608,1K Opportunities,7/23/2018,10/26/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,10/9/2019,0.0,4/1/2019,Trash Away,Lorton,VA,Materials Hauler,40,21,0,0,9,0,562119,0,0,0,2018,0,0.0,0.0
211139,DC Infrastructure Academy,101,Orientation,6/21/2018,6/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,7/12/2019,0,0,Successful Completion Employed,3/9/2019,0.0,3/9/2019,Home Depot,Washington,DC,Freight/Receiving,40,15,1,1,9,0,444110,0,0,0,2018,0,0.0,0.0
168459,DC Infrastructure Academy,313,Enrolled In State And Local Training,6/21/2018,9/26/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,10/15/2019,0.0,10/15/2019,1st Choice Staffing Agency,Silver Spring,MD,HR Generalist,40,25,1,1,9,0,561320,0,0,0,2018,0,0.0,0.0
116838,DC Infrastructure Academy,313,Enrolled In State And Local Training,6/18/2018,9/26/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,9/5/2018,0.0,9/5/2018,Career Strategies Inc,Alexandria,VA,PM - Maintenance II,40,17,0,0,9,0,541612,0,0,0,2018,0,0.0,0.0
116838,DC Infrastructure Academy,101,Orientation,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/5/2018,0.0,9/5/2018,Career Strategies Inc,Alexandria,VA,PM - Maintenance II,40,17,0,0,9,0,541612,0,0,0,2018,0,0.0,0.0
116838,DC Infrastructure Academy,102,Initial Assessment,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/5/2018,0.0,9/5/2018,Career Strategies Inc,Alexandria,VA,PM - Maintenance II,40,17,0,0,9,0,541612,0,0,0,2018,0,0.0,0.0
116838,DC Infrastructure Academy,138,Career Counseling,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/5/2018,0.0,9/5/2018,Career Strategies Inc,Alexandria,VA,PM - Maintenance II,40,17,0,0,9,0,541612,0,0,0,2018,0,0.0,0.0
116838,DC Infrastructure Academy,226,Reading and/or Math Testing,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,9/5/2018,0.0,9/5/2018,Career Strategies Inc,Alexandria,VA,PM - Maintenance II,40,17,0,0,9,0,541612,0,0,0,2018,0,0.0,0.0
116838,DC Infrastructure Academy,893,Unsubsidized Employment,9/5/2018,9/5/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,9/5/2018,0.0,9/5/2018,Career Strategies Inc,Alexandria,VA,PM - Maintenance II,40,17,0,0,9,0,541612,0,0,0,2018,0,0.0,0.0
477204,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/24/2018,7/25/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,4/18/2020,0.0,6/29/2019,Reston Limousine,Washington,DC,Driver,40,17,1,1,9,0,485320,0,0,0,2018,0,0.0,0.0
477204,DC Infrastructure Academy,608,1K Opportunities,7/24/2018,7/25/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,4/18/2020,0.0,6/29/2019,Reston Limousine,Washington,DC,Driver,40,17,1,1,9,0,485320,0,0,0,2018,0,0.0,0.0
477204,DC Infrastructure Academy,101,Orientation,6/25/2018,6/25/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/18/2020,0.0,6/29/2019,Reston Limousine,Washington,DC,Driver,40,17,1,1,9,0,485320,0,0,0,2018,0,0.0,0.0
477204,DC Infrastructure Academy,102,Initial Assessment,6/25/2018,6/25/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/18/2020,0.0,6/29/2019,Reston Limousine,Washington,DC,Driver,40,17,1,1,9,0,485320,0,0,0,2018,0,0.0,0.0
477204,DC Infrastructure Academy,138,Career Counseling,6/25/2018,6/25/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/18/2020,0.0,6/29/2019,Reston Limousine,Washington,DC,Driver,40,17,1,1,9,0,485320,0,0,0,2018,0,0.0,0.0
477204,DC Infrastructure Academy,237,Submission of Local Training Package,6/26/2018,6/29/2018,Unsuccessful Completion - Dropped Out,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/18/2020,0.0,6/29/2019,Reston Limousine,Washington,DC,Driver,40,17,1,1,9,0,485320,0,0,0,2018,0,0.0,0.0
456188,DC Infrastructure Academy,313,Enrolled In State And Local Training,6/18/2018,9/26/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,2/24/2020,0.0,8/7/2019,lowe's,Glen Burnie,MD,Sales Specialist Appliances,40,15.65,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
433998,DC Infrastructure Academy,138,Career Counseling,7/12/2018,7/12/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,7/17/2018,0,0,Successful Completion Employed,10/22/2019,0.0,10/22/2019,Chipotle Mexican Grill,Washington,DC,Cashier,40,14,0,0,9,0,722513,0,0,0,2018,0,0.0,0.0
433998,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/16/2018,7/17/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,5,7/17/2018,0,0,Successful Completion Employed,10/22/2019,0.0,10/22/2019,Chipotle Mexican Grill,Washington,DC,Cashier,40,14,0,0,9,0,722513,0,0,0,2018,0,0.0,0.0
433998,DC Infrastructure Academy,608,1K Opportunities,7/16/2018,7/17/2018,Successful Completion,0,0,5,7/17/2018,0,0,Successful Completion Employed,10/22/2019,0.0,10/22/2019,Chipotle Mexican Grill,Washington,DC,Cashier,40,14,0,0,9,0,722513,0,0,0,2018,0,0.0,0.0
433998,DC Infrastructure Academy,101,Orientation,6/25/2018,6/25/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,7/17/2018,0,0,Successful Completion Employed,10/22/2019,0.0,10/22/2019,Chipotle Mexican Grill,Washington,DC,Cashier,40,14,0,0,9,0,722513,0,0,0,2018,0,0.0,0.0
477888,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/20/2018,1/7/2019,Successful Completion,Excel Automotive Institute,Automotive Foundations,0,0,0,0,Successful Completion Employed,4/8/2019,0.0,4/8/2019,Darcars Ford,Lanham,MD,Automotive Tech,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
477888,DC Infrastructure Academy,608,1K Opportunities,7/20/2018,3/26/2019,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,4/8/2019,0.0,4/8/2019,Darcars Ford,Lanham,MD,Automotive Tech,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
477888,DC Infrastructure Academy,101,Orientation,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/8/2019,0.0,4/8/2019,Darcars Ford,Lanham,MD,Automotive Tech,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
477888,DC Infrastructure Academy,102,Initial Assessment,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/8/2019,0.0,4/8/2019,Darcars Ford,Lanham,MD,Automotive Tech,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
477888,DC Infrastructure Academy,138,Career Counseling,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/8/2019,0.0,4/8/2019,Darcars Ford,Lanham,MD,Automotive Tech,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
477888,DC Infrastructure Academy,226,Reading and/or Math Testing,6/27/2018,6/27/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/8/2019,0.0,4/8/2019,Darcars Ford,Lanham,MD,Automotive Tech,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
210579,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/20/2018,3/26/2019,Successful Completion,Excel Automotive Institute,Automotive Foundations,0,0,0,0,Successful Completion Employed,7/26/2019,0.0,7/26/2019,Mercedes Benz -Florida,0,0,Sprinter Diesel Tech,40,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
210579,DC Infrastructure Academy,608,1K Opportunities,7/20/2018,3/26/2019,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,7/26/2019,0.0,7/26/2019,Mercedes Benz -Florida,0,0,Sprinter Diesel Tech,40,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
210579,DC Infrastructure Academy,101,Orientation,6/28/2018,6/28/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,7/26/2019,0.0,7/26/2019,Mercedes Benz -Florida,0,0,Sprinter Diesel Tech,40,15,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
266785,DC Infrastructure Academy,101,Orientation,7/16/2018,7/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,11/14/2018,0.0,11/14/2018,National Caucus & Ctr On Black,Washington,DC,Nutrition Aide,40,14,1,1,9,0,813319,0,0,0,2018,0,0.0,0.0
266785,DC Infrastructure Academy,313,Enrolled In State And Local Training,7/17/2018,7/17/2018,Successful Completion,The Training Zone of the DMV,Flagger/OSHA 10 Safety Training,0,0,0,0,Successful Completion Employed,11/14/2018,0.0,11/14/2018,National Caucus & Ctr On Black,Washington,DC,Nutrition Aide,40,14,1,1,9,0,813319,0,0,0,2018,0,0.0,0.0
266785,DC Infrastructure Academy,608,1K Opportunities,7/16/2018,7/17/2018,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,11/14/2018,0.0,11/14/2018,National Caucus & Ctr On Black,Washington,DC,Nutrition Aide,40,14,1,1,9,0,813319,0,0,0,2018,0,0.0,0.0
434803,DC Infrastructure Academy,101,Orientation,7/6/2018,7/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,1/14/2020,0.0,3/4/2019,Greenscape Environmental Svc,Washington,DC,Solar Photovoltaic Installer,40,17,1,1,9,0,541714,0,0,0,2018,0,0.0,0.0
434803,DC Infrastructure Academy,101,Orientation,9/6/2018,9/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,1/14/2020,0.0,3/4/2019,Greenscape Environmental Svc,Washington,DC,Solar Photovoltaic Installer,40,17,1,1,9,0,541714,0,0,0,2018,0,0.0,0.0
434803,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),9/11/2018,12/7/2018,Successful Completion,GRID Alternatives Mid-Atlantic,Solar Works,0,0,0,0,Successful Completion Employed,1/14/2020,0.0,3/4/2019,Greenscape Environmental Svc,Washington,DC,Solar Photovoltaic Installer,40,17,1,1,9,0,541714,0,0,0,2018,0,0.0,0.0
418498,DC Infrastructure Academy,101,Orientation,7/6/2018,7/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,6/28/2019,0,0,Successful Completion Employed,12/9/2019,0.0,12/9/2019,UPS,0,0,Sorter,40,14,1,1,9,0,0,0,0,0,2018,0,0.0,0.0
431563,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/20/2018,3/26/2019,Successful Completion,Excel Automotive Institute,Automotive Foundations,0,0,0,0,Successful Completion Employed,4/29/2019,0.0,4/29/2019,Darcars Ford,Lanham,MD,Light Mechanic,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
431563,DC Infrastructure Academy,608,1K Opportunities,7/20/2018,3/26/2019,Successful Completion,0,0,0,0,0,0,Successful Completion Employed,4/29/2019,0.0,4/29/2019,Darcars Ford,Lanham,MD,Light Mechanic,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
431563,DC Infrastructure Academy,101,Orientation,7/9/2018,7/9/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/29/2019,0.0,4/29/2019,Darcars Ford,Lanham,MD,Light Mechanic,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
431563,DC Infrastructure Academy,102,Initial Assessment,7/9/2018,7/9/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/29/2019,0.0,4/29/2019,Darcars Ford,Lanham,MD,Light Mechanic,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
431563,DC Infrastructure Academy,138,Career Counseling,7/9/2018,7/9/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,0,0,0,0,Successful Completion Employed,4/29/2019,0.0,4/29/2019,Darcars Ford,Lanham,MD,Light Mechanic,40,11.5,1,1,9,0,441110,0,0,0,2018,0,0.0,0.0
