State Id,Program Title,"Service
Code","Service
Title","Actual
Start
Date","Actual
End
Date","Completion
Status","Service
Provider
Name","Course
Name","Credential
Type 1","Credential
Date 1","Credential
Type 2","Credential
Date 2","Exit
Reason","Exit
Date",Q0 -Wages at Exit,"Employment
Start
Date",EmpName,EmpCity,EmpStateCD,JobTitle,HoursPerWeek,"Placement
Hour
Wage","Medical
Benefits","Other
Benefits","Train
Related
Emp","Non
Traditional
Emp","NAICS
Code",QTR1A Exit,QTR2A Exit,QTR3A Exit
429249,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),6/18/2018,9/26/2018,Unsuccessful Completion - Failed to Report,University of the District of Columbia (UDC),Quick Path to Energy,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
429249,DC Infrastructure Academy,608,1K Opportunities,6/25/2018,9/26/2018,Successful Completion,,,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
476311,DC Infrastructure Academy,101,Orientation,5/21/2018,5/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
476311,DC Infrastructure Academy,102,Initial Assessment,5/21/2018,5/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
476311,DC Infrastructure Academy,138,Career Counseling,5/21/2018,5/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
476311,DC Infrastructure Academy,202,Career Guidance / Planning,6/6/2018,6/6/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
180286,DC Infrastructure Academy,893,Unsubsidized Employment,7/23/2018,7/23/2018,Successful Completion,,,,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
180286,DC Infrastructure Academy,101,Orientation,5/21/2018,5/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
180286,DC Infrastructure Academy,101,Orientation,8/16/2018,8/16/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
180286,DC Infrastructure Academy,102,Initial Assessment,5/21/2018,5/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
180286,DC Infrastructure Academy,138,Career Counseling,5/21/2018,5/21/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
180286,DC Infrastructure Academy,237,Submission of Local Training Package,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
180286,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),5/23/2018,5/23/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Successful Completion Employed,3/9/2020,,7/23/2018,First America,,,FIRST TRANSIT DRIVER,40,16.32,1,1,9,0,,,,
315822,DC Infrastructure Academy,101,Orientation,5/24/2018,5/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,12/2/2019,,                              ,,,,,,,,,,,,,,
315822,DC Infrastructure Academy,138,Career Counseling,5/24/2018,5/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,12/2/2019,,                              ,,,,,,,,,,,,,,
469080,DC Infrastructure Academy,101,Orientation,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
469080,DC Infrastructure Academy,102,Initial Assessment,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
469080,DC Infrastructure Academy,138,Career Counseling,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
469080,DC Infrastructure Academy,200,Individual Counseling,5/24/2018,5/24/2018,Successful Completion,,,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
469080,DC Infrastructure Academy,237,Submission of Local Training Package,5/25/2018,10/2/2019,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,10/2/2019,,                              ,,,,,,,,,,,,,,
104969,DC Infrastructure Academy,101,Orientation,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,6/7/2019,,,Successful Completion Employed,8/28/2018,,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,15,0,0,9,0,238110,,,
104969,DC Infrastructure Academy,102,Initial Assessment,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,6/7/2019,,,Successful Completion Employed,8/28/2018,,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,15,0,0,9,0,238110,,,
104969,DC Infrastructure Academy,138,Career Counseling,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,5,6/7/2019,,,Successful Completion Employed,8/28/2018,,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,15,0,0,9,0,238110,,,
104969,DC Infrastructure Academy,893,Unsubsidized Employment,8/28/2018,8/28/2018,Successful Completion,,,5,6/7/2019,,,Successful Completion Employed,8/28/2018,,8/28/2018,Baker DC LLC,Washington,DC,Laborer,40,15,0,0,9,0,238110,,,
331163,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),6/18/2018,9/26/2018,Unsuccessful Completion - Dropped Out,University of the District of Columbia (UDC),Quick Path to Energy,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
331163,DC Infrastructure Academy,608,1K Opportunities,6/25/2018,9/26/2018,Successful Completion,,,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
331163,DC Infrastructure Academy,101,Orientation,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
331163,DC Infrastructure Academy,102,Initial Assessment,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
331163,DC Infrastructure Academy,138,Career Counseling,5/22/2018,5/22/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
165212,DC Infrastructure Academy,101,Orientation,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/18/2020,,                              ,,,,,,,,,,,,,,
165212,DC Infrastructure Academy,102,Initial Assessment,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/18/2020,,                              ,,,,,,,,,,,,,,
165212,DC Infrastructure Academy,138,Career Counseling,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/18/2020,,                              ,,,,,,,,,,,,,,
165212,DC Infrastructure Academy,237,Submission of Local Training Package,5/23/2018,3/26/2019,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/18/2020,,                              ,,,,,,,,,,,,,,
165212,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/9/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Unknown Status,4/18/2020,,                              ,,,,,,,,,,,,,,
165212,DC Infrastructure Academy,608,1K Opportunities,7/9/2018,3/26/2019,Successful Completion,,,,,,,Unknown Status,4/18/2020,,                              ,,,,,,,,,,,,,,
474565,DC Infrastructure Academy,101,Orientation,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
474565,DC Infrastructure Academy,138,Career Counseling,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
474565,DC Infrastructure Academy,237,Submission of Local Training Package,6/15/2018,9/18/2019,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,9/18/2019,,                              ,,,,,,,,,,,,,,
475743,DC Infrastructure Academy,101,Orientation,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
475743,DC Infrastructure Academy,102,Initial Assessment,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
475743,DC Infrastructure Academy,138,Career Counseling,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
475743,DC Infrastructure Academy,237,Submission of Local Training Package,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
475743,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),7/9/2018,7/13/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
475743,DC Infrastructure Academy,608,1K Opportunities,7/9/2018,7/9/2018,Successful Completion,,,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
350671,DC Infrastructure Academy,101,Orientation,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/24/2020,,12/3/2018,"Henkels & McCoy, Inc.",,,Pipefitter,40,24.85,0,0,9,0,,,,
350671,DC Infrastructure Academy,102,Initial Assessment,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/24/2020,,12/3/2018,"Henkels & McCoy, Inc.",,,Pipefitter,40,24.85,0,0,9,0,,,,
350671,DC Infrastructure Academy,138,Career Counseling,5/23/2018,5/23/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/24/2020,,12/3/2018,"Henkels & McCoy, Inc.",,,Pipefitter,40,24.85,0,0,9,0,,,,
350671,DC Infrastructure Academy,237,Submission of Local Training Package,5/25/2018,5/25/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,2/24/2020,,12/3/2018,"Henkels & McCoy, Inc.",,,Pipefitter,40,24.85,0,0,9,0,,,,
350671,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),6/25/2018,6/28/2018,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Successful Completion Employed,2/24/2020,,12/3/2018,"Henkels & McCoy, Inc.",,,Pipefitter,40,24.85,0,0,9,0,,,,
350671,DC Infrastructure Academy,608,1K Opportunities,6/25/2018,10/30/2018,Successful Completion,,,,,,,Successful Completion Employed,2/24/2020,,12/3/2018,"Henkels & McCoy, Inc.",,,Pipefitter,40,24.85,0,0,9,0,,,,
401500,DC Infrastructure Academy,101,Orientation,5/24/2018,5/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/19/2020,,1/19/2020,US Postal Service,Washington,DC,City Carrier Assistant 1,40,18.29,0,0,9,0,491110,,,
401500,DC Infrastructure Academy,102,Initial Assessment,5/24/2018,5/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/19/2020,,1/19/2020,US Postal Service,Washington,DC,City Carrier Assistant 1,40,18.29,0,0,9,0,491110,,,
401500,DC Infrastructure Academy,138,Career Counseling,5/24/2018,5/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/19/2020,,1/19/2020,US Postal Service,Washington,DC,City Carrier Assistant 1,40,18.29,0,0,9,0,491110,,,
401500,DC Infrastructure Academy,237,Submission of Local Training Package,5/25/2018,3/26/2019,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Successful Completion Employed,1/19/2020,,1/19/2020,US Postal Service,Washington,DC,City Carrier Assistant 1,40,18.29,0,0,9,0,491110,,,
401500,DC Infrastructure Academy,328,Occupational Skills Training (Non-ITA),6/25/2018,3/26/2019,Successful Completion,Department of Public Works,Quick Path to Transportation (CDL),,,,,Successful Completion Employed,1/19/2020,,1/19/2020,US Postal Service,Washington,DC,City Carrier Assistant 1,40,18.29,0,0,9,0,491110,,,
401500,DC Infrastructure Academy,608,1K Opportunities,6/25/2018,3/26/2019,Successful Completion,,,,,,,Successful Completion Employed,1/19/2020,,1/19/2020,US Postal Service,Washington,DC,City Carrier Assistant 1,40,18.29,0,0,9,0,491110,,,
63694,DC Infrastructure Academy,101,Orientation,5/24/2018,5/24/2018,Successful Completion,DC Department of Employment Services,Services to Individuals Seeking Employment,,,,,Unknown Status,4/14/2020,,                              ,,,,,,,,,,,,,,
